Timestamp,Frame_ID,Gaze_X,Gaze_Y,Head_Yaw,Head_Pitch,Head_Roll,Active_Window,Left_Hand_Vis,Right_Hand_Vis,L_Wrist_X,L_Wrist_Y,R_Wrist_X,R_Wrist_Y
1770558059.2124643,44,0.460899293422699,0.628557026386261,-31.83409869553146,-0.6483115922163827,3.6033203296095078,Command Prompt - python  data_collector.py,1,0,0.944525957107544,0.5780546069145203,0,0
1770558059.2629116,45,0.4593349099159241,0.6289688348770142,-28.91700418692109,7.6277319834212065,178.01885127315433,Command Prompt - python  data_collector.py,1,0,0.9510661959648132,0.5792861580848694,0,0
1770558059.3137407,46,0.46064096689224243,0.630109965801239,-32.598679205846565,-1.4942445973627942,3.8441466083278018,Command Prompt - python  data_collector.py,1,0,0.9538803100585938,0.5755015015602112,0,0
1770558059.3630452,47,0.46104001998901367,0.6322947144508362,-28.98029384884517,7.846769015821083,178.14650490353998,Command Prompt - python  data_collector.py,1,0,0.9566361308097839,0.5760359764099121,0,0
1770558059.4110143,48,0.46184420585632324,0.6319599747657776,-32.79035007170207,-1.3360124549738843,3.88378511606466,Command Prompt - python  data_collector.py,1,0,0.9607822895050049,0.5780413746833801,0,0
1770558059.4779286,49,0.46516865491867065,0.6316221952438354,-29.501413724788907,7.323782051856458,178.44030591796437,Command Prompt - python  data_collector.py,1,0,0.961249589920044,0.5814706087112427,0,0
1770558059.5269055,50,0.46796903014183044,0.632663905620575,-32.61802862371734,-1.7923191588738698,3.782801391445443,Command Prompt - python  data_collector.py,1,0,0.962750256061554,0.5826079249382019,0,0
1770558059.5899234,51,0.4723776876926422,0.6327405571937561,-33.28165792280693,-1.53118000905829,4.4701238192784345,Command Prompt - python  data_collector.py,1,0,0.9616861343383789,0.5837881565093994,0,0
1770558059.6442199,52,0.47491082549095154,0.63248211145401,-31.702503933330462,7.753841757212173,178.48655446606423,Command Prompt - python  data_collector.py,1,0,0.964031994342804,0.5841074585914612,0,0
1770558059.7099388,53,0.4872637391090393,0.6388561725616455,-30.2421850904049,-1.0630402683522913,5.423097578417933,Command Prompt - python  data_collector.py,1,0,0.9672791957855225,0.5863395929336548,0,0
1770558059.7647605,54,0.4912775456905365,0.6449784636497498,-31.766653248086516,9.994686407874996,179.1914275640958,Command Prompt - python  data_collector.py,1,0,0.964398205280304,0.578541100025177,0,0
1770558059.8195074,55,0.49634867906570435,0.6469010710716248,-33.10719055923223,9.305164621597635,179.76319184718125,Command Prompt - python  data_collector.py,1,0,0.9718262553215027,0.5744884610176086,0,0
1770558059.8775342,56,0.4988947808742523,0.6470900774002075,-34.442529357156694,9.466603233945762,179.77077338974885,Command Prompt - python  data_collector.py,1,0,0.9668976068496704,0.5730888843536377,0,0
1770558059.9348788,57,0.49979138374328613,0.6485099196434021,-34.28112296272764,9.066396637218128,179.33382372893848,Command Prompt - python  data_collector.py,1,0,0.9680122137069702,0.569969117641449,0,0
1770558059.9945395,58,0.5026075839996338,0.6474276185035706,-33.63807034527269,9.439758019821294,-179.42842364851086,Command Prompt - python  data_collector.py,1,0,0.9700638651847839,0.5695439577102661,0,0
1770558060.045031,59,0,0,0,0,0,Command Prompt - python  data_collector.py,1,0,0.9740319848060608,0.5709030628204346,0,0
1770558060.0931349,60,0,0,0,0,0,Command Prompt - python  data_collector.py,1,0,0.9813989996910095,0.576287031173706,0,0
1770558060.1385162,61,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,0.9845553040504456,0.5811435580253601,0.48590561747550964,0.7006785869598389
1770558060.1992166,62,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,0.991276204586029,0.5866219997406006,0.47794848680496216,0.6367836594581604
1770558060.233814,63,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,0.9952195882797241,0.5899836421012878,0.48092082142829895,0.586496114730835
1770558060.2705238,64,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,1.005784511566162,0.6003260612487793,0.4790738821029663,0.5166065096855164
1770558060.3087516,65,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,1.0088599920272827,0.5988454222679138,0.48452162742614746,0.4968861937522888
1770558060.365676,66,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,1.0100277662277222,0.597922146320343,0.49044206738471985,0.4866631031036377
1770558060.402566,67,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,1.0080761909484863,0.6005240678787231,0.4902378022670746,0.477065771818161
1770558060.4419346,68,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,1.0063629150390625,0.6003297567367554,0.4889189302921295,0.47736191749572754
1770558060.4835281,69,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,1.0095034837722778,0.6034704446792603,0.4876387119293213,0.47116196155548096
1770558060.5223022,70,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,1.0087350606918335,0.6018301248550415,0.4853179156780243,0.46743905544281006
1770558060.5589342,71,0,0,0,0,0,Command Prompt - python  data_collector.py,1,1,1.013936996459961,0.6041434407234192,0.48498469591140747,0.46369919180870056
1770558060.5968602,72,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.48402127623558044,0.4622804522514343
1770558060.631228,73,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.4817865192890167,0.4616638720035553
1770558060.674274,74,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.4800444543361664,0.46298015117645264
1770558060.7311144,75,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.4789658486843109,0.46235349774360657
1770558060.782784,76,0.5991766452789307,0.6613087058067322,-41.35761271385189,0.3397709482027724,-174.97974293111264,Command Prompt - python  data_collector.py,0,1,0,0,0.4760863184928894,0.4618656039237976
1770558060.8497553,77,0.5980287790298462,0.6665318608283997,-25.033479902359762,-5.883117557963866,10.667320661262133,Command Prompt - python  data_collector.py,0,1,0,0,0.4735753536224365,0.4710034728050232
1770558060.904609,78,0.593816876411438,0.6728772521018982,-25.627145014659444,-2.8315654972153776,11.519646492300001,Command Prompt - python  data_collector.py,0,1,0,0,0.47656017541885376,0.4746357798576355
1770558060.9596083,79,0.5911556482315063,0.6774052381515503,-24.566035163301525,-2.471488914703232,10.96833085734725,Command Prompt - python  data_collector.py,0,1,0,0,0.47825026512145996,0.47921329736709595
1770558061.0133352,80,0.5901869535446167,0.6750028133392334,-26.575749116218102,-3.710915284969871,12.7833919153508,Command Prompt - python  data_collector.py,0,1,0,0,0.4824887812137604,0.4819791316986084
1770558061.06253,81,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5071475505828857,0.49391764402389526
1770558061.1122472,82,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5173592567443848,0.5001823902130127
1770558061.1572468,83,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5263015627861023,0.5006818175315857
1770558061.1969082,84,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5287842750549316,0.5007654428482056
1770558061.2424371,85,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5282623767852783,0.5025112628936768
1770558061.286023,86,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5279102325439453,0.5031333565711975
1770558061.327135,87,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5274019837379456,0.5017390251159668
1770558061.3675218,88,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5227734446525574,0.5002171993255615
1770558061.405677,89,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5162091851234436,0.5002082586288452
1770558061.4574614,90,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5127081871032715,0.5001497268676758
1770558061.4958346,91,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5172641277313232,0.5050592422485352
1770558061.5337396,92,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5206174254417419,0.5088893175125122
1770558061.5765295,93,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5248364806175232,0.5121618509292603
1770558061.6194837,94,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.525629460811615,0.5096745491027832
1770558061.6612172,95,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5261620879173279,0.5104840993881226
1770558061.701557,96,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5260888338088989,0.509533703327179
1770558061.743293,97,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.525901198387146,0.5082722902297974
1770558061.7817132,98,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5252043008804321,0.5042932629585266
1770558061.823701,99,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5216392278671265,0.4984889626502991
1770558061.8729064,100,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5189422369003296,0.49135977029800415
1770558061.912663,101,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5143556594848633,0.4883957505226135
1770558061.9552977,102,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5127871632575989,0.4880596101284027
1770558061.9952228,103,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5107573866844177,0.4889918565750122
1770558062.037988,104,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5099086165428162,0.4892462491989136
1770558062.0849624,105,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5081115961074829,0.4915516674518585
1770558062.1256595,106,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5109759569168091,0.49345046281814575
1770558062.169925,107,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5119310617446899,0.49536383152008057
1770558062.2113576,108,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5135376453399658,0.4971059560775757
1770558062.2571106,109,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5153108835220337,0.49904417991638184
1770558062.3086884,110,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5174795389175415,0.4993673264980316
1770558062.3612642,111,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5221635699272156,0.49946361780166626
1770558062.408223,112,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5266745686531067,0.4968222379684448
1770558062.4554305,113,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5271230340003967,0.49559271335601807
1770558062.493863,114,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5273947715759277,0.49560728669166565
1770558062.5382614,115,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5302720069885254,0.49302947521209717
1770558062.5767605,116,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5322505235671997,0.4913707971572876
1770558062.6225388,117,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5335750579833984,0.49328309297561646
1770558062.662435,118,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5341906547546387,0.49420610070228577
1770558062.7084858,119,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5296863913536072,0.4954681396484375
1770558062.7472198,120,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5308446884155273,0.4963896870613098
1770558062.7888687,121,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5293436646461487,0.49969837069511414
1770558062.8292658,122,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5192612409591675,0.5383940935134888
1770558062.8794281,123,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5080916881561279,0.5637975335121155
1770558062.923168,124,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.48496347665786743,0.6162139177322388
1770558062.963434,125,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.48153290152549744,0.684717059135437
1770558063.0111985,126,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.4849150776863098,0.7591203451156616
1770558063.0693996,127,0.5757509469985962,0.6577739715576172,-36.290570640474115,5.4056765551543595,-176.05274063590716,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.1251175,128,0.5761570930480957,0.6529414653778076,-39.58656230332511,5.48077372805708,-177.10674266994397,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.1603727,129,0.5751344561576843,0.6531336307525635,-29.694928095914957,-4.611620226032772,9.431734891923702,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.2099895,130,0.5755845904350281,0.6515373587608337,-29.43158713121057,-4.662333160134371,8.844749498350732,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.2456691,131,0.5771743059158325,0.6518772840499878,-30.003292196693632,-4.242661536447833,8.48391613728507,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.2882383,132,0.579241156578064,0.6519792079925537,-39.38581212201839,6.442759072595147,-179.21444969394477,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.326059,133,0.5804294347763062,0.6541799902915955,-31.235541247095004,-4.071532425576906,8.72075329089319,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.384713,134,0.5803451538085938,0.654242753982544,-30.104951721692228,-4.127629877355673,8.866616868895752,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.420536,135,0.5830202698707581,0.6543304324150085,-40.64903703281817,5.990475862603575,-178.88630652970363,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.4571998,136,0.5841237902641296,0.6539134979248047,-28.610694686455364,-4.9758164725955645,8.09000359175826,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.5108492,137,0.5868691205978394,0.6521141529083252,-28.76250521929751,-4.27958893653321,8.261365684225806,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.5721138,138,0.597558319568634,0.6454771161079407,-30.473703297615035,-5.898844418325028,10.546354627934063,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.6270757,139,0.6028524041175842,0.6460776925086975,-28.99588168670194,-6.8452005496594115,10.372010278238871,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.6633973,140,0.6032742261886597,0.6462194919586182,-29.538805299751957,-6.632336998211047,10.391524020854883,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.7044048,141,0.6068255305290222,0.6464845538139343,-28.11297211137249,-7.588465813942559,10.147664191641441,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.740778,142,0.6118046045303345,0.6553863286972046,-28.974499717512185,-4.848402664685529,9.988398860451253,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.775493,143,0.6118689775466919,0.6666901707649231,-29.49780441795799,-3.261317417110026,10.67188756925346,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.816428,144,0.6102074980735779,0.6779500842094421,-45.27610465626155,10.017186235535672,-177.7722511946845,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.8533986,145,0,0,0,0,0,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.9131968,146,0,0,0,0,0,Command Prompt - python  data_collector.py,0,0,0,0,0,0
1770558063.96763,147,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5265475511550903,0.6527913212776184
1770558064.014364,148,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5472369194030762,0.6030466556549072
1770558064.0584705,149,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5488203167915344,0.5991508960723877
1770558064.102923,150,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5524028539657593,0.5548582077026367
1770558064.1440742,151,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5610185265541077,0.5149948000907898
1770558064.1908684,152,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.564487099647522,0.49161410331726074
1770558064.2293851,153,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.568178117275238,0.4735776484012604
1770558064.2741106,154,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5562207698822021,0.4566148817539215
1770558064.3120847,155,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5513284206390381,0.4565364122390747
1770558064.357892,156,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5458652973175049,0.45909246802330017
1770558064.4083884,157,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5378004908561707,0.4600677788257599
1770558064.456786,158,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5383622646331787,0.4575020670890808
1770558064.508722,159,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5359340906143188,0.4656214714050293
1770558064.5565963,160,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5447649955749512,0.4719446897506714
1770558064.5971646,161,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5581674575805664,0.48671969771385193
1770558064.6385708,162,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6157572269439697,0.5233054757118225
1770558064.6933296,163,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6319006085395813,0.5150617361068726
1770558064.7390373,164,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6407850980758667,0.507398784160614
1770558064.790097,165,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6437345147132874,0.4969022274017334
1770558064.8363209,166,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6448584794998169,0.48592305183410645
1770558064.877234,167,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.643795907497406,0.4860075116157532
1770558064.9228742,168,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6417941451072693,0.47694915533065796
1770558064.9681578,169,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6402265429496765,0.471055805683136
1770558065.0106122,170,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6362428665161133,0.4703053832054138
1770558065.0559351,171,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6210382580757141,0.46616432070732117
1770558065.0956674,172,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6136876940727234,0.47170430421829224
1770558065.141032,173,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.607747495174408,0.47206270694732666
1770558065.1902711,174,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.6019049882888794,0.47325098514556885
1770558065.2297063,175,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5920261144638062,0.47142377495765686
1770558065.2709029,176,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5904598236083984,0.4719542860984802
1770558065.3167171,177,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5779323577880859,0.46759146451950073
1770558065.3572655,178,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5628591775894165,0.47115838527679443
1770558065.410138,179,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5452935695648193,0.47522127628326416
1770558065.455853,180,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5229107141494751,0.4915798306465149
1770558065.496085,181,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5210776925086975,0.49263185262680054
1770558065.540252,182,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5198165774345398,0.49652332067489624
1770558065.5797243,183,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5187910795211792,0.49738234281539917
1770558065.6265624,184,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5156072974205017,0.49685221910476685
1770558065.6711237,185,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5140181183815002,0.4967266619205475
1770558065.7168913,186,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5094131231307983,0.49422550201416016
1770558065.7603307,187,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.5025838017463684,0.4935309886932373
1770558065.8068235,188,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.4987714886665344,0.4906522035598755
1770558065.8572664,189,0.5851531028747559,0.6990843415260315,-26.650404404314177,11.363673441472274,-175.09551399740633,Command Prompt - python  data_collector.py,0,1,0,0,0.46930474042892456,0.48758959770202637
1770558065.9301178,190,0.5866075754165649,0.7070900201797485,-28.293230964193206,16.26606265135341,-176.46276992531614,Command Prompt - python  data_collector.py,0,1,0,0,0.45631852746009827,0.48379597067832947
1770558065.9893525,191,0.5882101058959961,0.7063026428222656,-19.22706094193214,2.1010268295444257,10.31276925462172,Command Prompt - python  data_collector.py,0,1,0,0,0.4398866295814514,0.4857354164123535
1770558066.0418673,192,0.5912672281265259,0.7057778239250183,-28.854630958254408,15.240373768859504,-176.41784803207238,Command Prompt - python  data_collector.py,0,1,0,0,0.40366455912590027,0.49093979597091675
1770558066.0982869,193,0.5907489061355591,0.7039963603019714,-27.215638397162806,15.716323626019374,-175.4701458992849,Command Prompt - python  data_collector.py,0,1,0,0,0.38675469160079956,0.4881729483604431
1770558066.1456573,194,0.5906804800033569,0.7047293782234192,-28.107082480884216,17.789203580903187,-177.48294291104665,Command Prompt - python  data_collector.py,0,1,0,0,0.37050458788871765,0.4920775592327118
1770558066.2046084,195,0.5878555774688721,0.7089966535568237,-25.5648132472286,18.859326235705755,-177.93644441343508,Command Prompt - python  data_collector.py,0,1,0,0,0.3593975901603699,0.49451377987861633
1770558066.2566388,196,0.5834585428237915,0.7072685360908508,-23.27728130992379,19.884008643280254,-177.56835819543323,Command Prompt - python  data_collector.py,0,1,0,0,0.3503992557525635,0.49252375960350037
1770558066.3109212,197,0.5780103206634521,0.7048586010932922,-23.016228007701194,19.136880157994256,-177.15705913273433,Command Prompt - python  data_collector.py,0,1,0,0,0.34294793009757996,0.4926266670227051
1770558066.360886,198,0.5601237416267395,0.7002403736114502,-18.526938285514184,18.892573404098986,-176.3334403332464,Command Prompt - python  data_collector.py,0,1,0,0,0.3182585835456848,0.5001424551010132
1770558066.4157882,199,0.5557302236557007,0.7005201578140259,-17.54110359207593,18.94933595879777,-175.55585396832123,Command Prompt - python  data_collector.py,0,1,0,0,0.31188273429870605,0.5030035376548767
1770558066.4639366,200,0.553749680519104,0.7002094388008118,-14.840326481658462,18.63281373019124,-175.26182351965053,Command Prompt - python  data_collector.py,0,1,0,0,0.3086838722229004,0.5048114657402039
1770558066.527608,201,0.5485838651657104,0.6961236596107483,-15.135801099628686,19.564881627366756,-176.26465132134325,Command Prompt - python  data_collector.py,0,1,0,0,0.3058509826660156,0.5046795606613159
1770558066.5870004,202,0.5459725856781006,0.6954141855239868,-14.373704230946249,20.56099510164659,-176.8226069883048,Command Prompt - python  data_collector.py,0,1,0,0,0.2998111844062805,0.5072620511054993
1770558066.641692,203,0.533304750919342,0.684474527835846,-11.757636772153608,19.045027623682493,-177.87751936444818,Command Prompt - python  data_collector.py,0,1,0,0,0.28451529145240784,0.5081503987312317
1770558066.6930876,204,0.5341402292251587,0.6840261816978455,-12.97163903346907,18.247132051422597,-177.9968091074652,Command Prompt - python  data_collector.py,0,1,0,0,0.2826705873012543,0.5074049830436707
1770558066.7465453,205,0.5342252850532532,0.6829320192337036,-15.693654906621958,18.000942094974096,-178.52988049199388,Command Prompt - python  data_collector.py,0,1,0,0,0.2801075577735901,0.5080235600471497
1770558066.7976227,206,0.5329638123512268,0.6823821663856506,-14.902586208054462,17.620470467774613,-178.34218677315224,Command Prompt - python  data_collector.py,0,1,0,0,0.2745496332645416,0.5111939907073975
1770558066.8462374,207,0.5319294929504395,0.6826938390731812,-12.88318246598392,17.37021530270966,-178.2473944940694,Command Prompt - python  data_collector.py,0,1,0,0,0.27277931571006775,0.5127183794975281
1770558066.8944168,208,0.5329806804656982,0.6833188533782959,-13.801120298030986,17.30883511260647,-178.28776318569197,Command Prompt - python  data_collector.py,0,1,0,0,0.272246390581131,0.5121870636940002
1770558066.942503,209,0.5315964818000793,0.6835798621177673,-12.800860133991682,17.608121451674208,-177.73255470487203,Command Prompt - python  data_collector.py,0,1,0,0,0.27133578062057495,0.5121190547943115
1770558066.9942617,210,0.532416045665741,0.6837579607963562,-13.688340653344735,17.805178785814586,-178.18850336104848,Command Prompt - python  data_collector.py,0,1,0,0,0.2726949453353882,0.5150885581970215
1770558067.0443323,211,0.5329285860061646,0.6819695830345154,-15.836371662953875,18.07561289237918,-179.30183802665195,Command Prompt - python  data_collector.py,0,1,0,0,0.2729537785053253,0.5195030570030212
1770558067.0970128,212,0.533653974533081,0.6826295852661133,-15.41058326564353,17.316763006466662,-178.8768069206144,Command Prompt - python  data_collector.py,0,1,0,0,0.27897021174430847,0.5255663990974426
1770558067.1561675,213,0.5373836755752563,0.6833197474479675,-20.14109932486766,16.360672630518838,-179.56733586956395,Command Prompt - python  data_collector.py,0,1,0,0,0.2910573184490204,0.5505452156066895
1770558067.210643,214,0.5411204099655151,0.6834596991539001,-20.77236417132717,15.928103716843395,179.67246134094296,Command Prompt - python  data_collector.py,0,1,0,0,0.290649950504303,0.5532456636428833
1770558067.2616227,215,0.5420359373092651,0.6835756897926331,-19.811918218058512,16.414443826295905,179.7439880747633,Command Prompt - python  data_collector.py,0,1,0,0,0.2911023497581482,0.5522182583808899
1770558067.3120716,216,0.5423208475112915,0.6862135529518127,-20.90627938230737,16.104522564081446,179.1621794597532,Command Prompt - python  data_collector.py,0,1,0,0,0.2895658612251282,0.5546753406524658
1770558067.3641615,217,0.5443428754806519,0.6870022416114807,-21.12927339239247,16.556527645382324,178.6196417500496,Command Prompt - python  data_collector.py,0,1,0,0,0.2891361713409424,0.5568338632583618
1770558067.4236567,218,0.54508376121521,0.6898553371429443,-20.25739598842472,17.894167284217016,178.6142383544969,Command Prompt - python  data_collector.py,0,1,0,0,0.2877157926559448,0.5618773102760315
1770558067.4764557,219,0.5472596883773804,0.689823567867279,-18.430885227964808,17.803406626439116,179.51965608227397,Command Prompt - python  data_collector.py,0,1,0,0,0.28847968578338623,0.5703831315040588
1770558067.5290904,220,0.5490333437919617,0.6902827620506287,-18.697191361772877,17.931974509318454,179.4125505903419,Command Prompt - python  data_collector.py,0,1,0,0,0.29220640659332275,0.5724369883537292
1770558067.581025,221,0.5488976240158081,0.690792441368103,-18.665558850122725,18.123104222400023,179.4840629814253,Command Prompt - python  data_collector.py,0,1,0,0,0.30452993512153625,0.5765033960342407
1770558067.646368,222,0.5475648641586304,0.6906649470329285,-8.461935053009002,2.1074273983719656,2.0075823746016215,Command Prompt - python  data_collector.py,0,1,0,0,0.34864217042922974,0.6048554182052612
1770558067.700987,223,0.5472761392593384,0.6915801763534546,-7.10237322132821,1.7079101710301332,0.49071698895723836,Command Prompt - python  data_collector.py,0,1,0,0,0.3639305531978607,0.6290138363838196
1770558067.752558,224,0.5456631183624268,0.6934148073196411,-6.308760558875552,1.7859116234398702,1.5416994609636387,Command Prompt - python  data_collector.py,0,1,0,0,0.3774838149547577,0.647323727607727
1770558067.8008873,225,0.5428250432014465,0.6923047304153442,-5.0310260864501855,-3.786459339371027,5.057943114790487,Command Prompt - python  data_collector.py,0,1,0,0,0.39947861433029175,0.6665483713150024
1770558067.8588052,226,0,0,0,0,0,Command Prompt - python  data_collector.py,0,1,0,0,0.4116154611110687,0.6713902354240417
